"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.795978881E1,-7.920013428E0,-8.834533691E-1,-1.074401855E0,8.041233854E0
3.796479370E1,-8.121139526E0,-9.977874756E-1,-2.912551880E0,8.685127835E0
3.796976806E1,-7.995437622E0,-1.046264648E0,-3.815765381E0,8.920860829E0
3.797477294E1,-9.111740112E0,-8.679046631E-1,-1.920745850E0,9.352343610E0
3.797977783E1,-9.458297729E0,-7.966766357E-1,-1.991973877E0,9.698559147E0
3.798475219E1,-9.945510864E0,-7.912902832E-1,-3.360260010E0,1.052761483E1
3.798975708E1,-1.198178101E1,-8.690948486E-1,-4.389175415E0,1.278996727E1
3.799476196E1,-1.089959717E1,-9.367370605E-1,-3.499725342E0,1.148593802E1
3.799976684E1,-8.464096069E0,-8.170166016E-1,-5.913696289E-1,8.523975389E0
3.800474120E1,-9.027343750E0,-1.031906128E0,-1.678329468E0,9.239835239E0
3.800974609E1,-9.495407104E0,-1.016342163E0,-6.007644653E0,1.128217629E1
3.801475097E1,-8.250411987E0,-8.900451660E-1,-6.153106689E-1,8.321062767E0
3.801975585E1,-7.759613037E0,-1.048660278E0,-7.003784180E-2,7.830465386E0
3.802476074E1,-7.408859253E0,-9.660644531E-1,-2.989166260E0,8.047334396E0
3.802973510E1,-8.709503174E0,-8.774719238E-1,-3.215408325E0,9.325462627E0
3.803473998E1,-1.082058716E1,-7.170562744E-1,-3.731369019E0,1.146832119E1
3.803974487E1,-1.248156738E1,-5.476684570E-1,-2.360687256E0,1.271464940E1
3.804471923E1,-1.316870117E1,-3.052673340E-1,-1.850112915E0,1.330153361E1
3.804972412E1,-1.415571594E1,-2.962799072E-1,-5.298965454E0,1.511790695E1
3.805472900E1,-1.460043335E1,-2.669525146E-1,-3.825332642E0,1.509559828E1
3.805973388E1,-1.425866699E1,-5.950927734E-4,-1.487396240E0,1.433603614E1
3.806473876E1,-1.446397400E1,2.759246826E-1,-3.451843262E0,1.487272336E1
3.806971313E1,-1.504696655E1,1.735839844E-1,-3.007720947E0,1.534560912E1
3.807471801E1,-1.454058838E1,1.951293945E-1,-2.817382812E0,1.481230677E1
3.807972290E1,-1.410963440E1,2.687530518E-1,-2.568984985E0,1.434411708E1
3.808469726E1,-1.438795471E1,1.430511475E-1,-1.762725830E0,1.449623768E1
3.808970214E1,-1.372117615E1,3.818817139E-1,-3.720596313E0,1.422179122E1
3.809470703E1,-1.355717468E1,2.298431396E-1,-2.284667969E0,1.375025531E1
3.809971191E1,-1.319743347E1,1.801605225E-1,-1.470642090E0,1.328034247E1
3.810468627E1,-1.273655701E1,2.867126465E-1,-3.544021606E0,1.322354634E1
3.810969116E1,-1.285087585E1,3.890991211E-2,-2.182907104E0,1.303501468E1
3.811469604E1,-1.198837280E1,-7.901000977E-2,-2.324172974E0,1.221184282E1
3.811970092E1,-1.133714294E1,2.035522461E-2,-2.467819214E0,1.160264436E1
3.812470581E1,-1.122282410E1,-9.097290039E-2,-1.763336182E0,1.136087194E1
3.812968017E1,-1.058656311E1,-9.336853027E-2,-3.235168457E0,1.107024621E1
3.813468505E1,-1.041058350E1,-2.400207520E-1,-1.868072510E0,1.057958192E1
3.813968994E1,-1.004966736E1,-2.711486816E-1,-2.020111084E0,1.025427640E1
3.814466430E1,-9.726440430E0,-3.046569824E-1,-3.152572632E0,1.022913357E1
3.814966918E1,-1.009394836E1,-4.052124023E-1,-1.329376221E0,1.018917228E1
3.815467407E1,-9.813232422E0,-4.112091064E-1,-2.880218506E0,1.023544245E1
3.815964843E1,-9.905410767E0,-4.022216797E-1,-2.698272705E0,1.027422115E1
3.816465332E1,-1.005923462E1,-5.111694336E-1,-1.827972412E0,1.023674648E1
3.816965820E1,-9.586380005E0,-5.159454346E-1,-3.454238892E0,1.020277647E1
3.817466308E1,-9.979034424E0,-6.057281494E-1,-2.066787720E0,1.020880238E1
3.817966796E1,-1.003111267E1,-6.242828369E-1,-2.861663818E0,1.044997944E1
3.818464233E1,-9.794082642E0,-6.350555420E-1,-3.198654175E0,1.032272924E1
3.818964721E1,-1.009155273E1,-7.302246094E-1,-1.607711792E0,1.024487197E1
3.819465209E1,-9.838973999E0,-7.948760986E-1,-3.734954834E0,1.055400990E1
3.819962646E1,-9.827606201E0,-7.308349609E-1,-2.853286743E0,1.025949359E1
3.820463134E1,-1.000117493E1,-8.349761963E-1,-2.065002441E0,1.024621492E1
3.820963623E1,-9.654022217E0,-7.697296143E-1,-3.715209961E0,1.037282091E1
3.821464111E1,-9.995788574E0,-7.206573486E-1,-2.190689087E0,1.025837487E1
3.821961547E1,-9.817428589E0,-7.888946533E-1,-3.142395020E0,1.033822544E1
3.822462036E1,-9.640258789E0,-7.972717285E-1,-3.202850342E0,1.018962620E1
3.822962524E1,-9.822219849E0,-7.888946533E-1,-1.725616455E0,1.000380476E1
3.823463012E1,-9.525329590E0,-9.606781006E-1,-3.808578491E0,1.030340120E1
3.823963500E1,-9.542083740E0,-8.403625488E-1,-2.557006836E0,9.914426624E0
3.824460937E1,-9.546875000E0,-8.804626465E-1,-2.198471069E0,9.836224468E0
3.824961425E1,-9.207504272E0,-9.409179688E-1,-3.464416504E0,9.882592942E0
3.825461914E1,-9.315246582E0,-7.368164062E-1,-1.546661377E0,9.471477114E0
3.825959350E1,-9.202713013E0,-9.534912109E-1,-2.694076538E0,9.636239966E0
3.826459838E1,-9.159622192E0,-9.654693604E-1,-2.804809570E0,9.627967933E0
3.826960327E1,-9.334396362E0,-8.774719238E-1,-1.459869385E0,9.488526284E0
3.827457763E1,-9.138076782E0,-1.069015503E0,-3.229187012E0,9.750635373E0
3.827958251E1,-9.203903198E0,-8.559265137E-1,-1.819000244E0,9.420892005E0
3.828458740E1,-9.230850220E0,-9.672546387E-1,-1.802841187E0,9.454861906E0
3.828959228E1,-8.984237671E0,-1.013351440E0,-3.159149170E0,9.577245488E0
3.829456664E1,-9.143463135E0,-7.637481689E-1,-1.278503418E0,9.263951660E0
3.829957153E1,-8.960296631E0,-1.008560181E0,-2.339141846E0,9.315347225E0
3.830457641E1,-8.865127563E0,-9.259643555E-1,-2.152984619E0,9.169691351E0
3.830958129E1,-9.035720825E0,-8.439636230E-1,-9.660644531E-1,9.126324888E0
3.831455566E1,-8.753799438E0,-9.816284180E-1,-2.652770996E0,9.199445251E0
3.831956054E1,-8.750808716E0,-7.398071289E-1,-1.115097046E0,8.852536879E0
3.832456542E1,-8.779541016E0,-8.337860107E-1,-1.328186035E0,8.918498624E0
3.832957031E1,-8.598175049E0,-9.080047607E-1,-2.598312378E0,9.027973971E0
3.833454467E1,-8.747222900E0,-6.416473389E-1,-7.021026611E-1,8.798782184E0
3.833954956E1,-8.593383789E0,-9.523010254E-1,-2.117675781E0,8.901554522E0
3.834455444E1,-8.409042358E0,-8.451538086E-1,-1.731613159E0,8.626978757E0
3.834955932E1,-8.280349731E0,-8.206176758E-1,-4.788360596E-1,8.334679899E0
3.835453369E1,-7.217315674E0,-1.054046631E0,-1.801040649E0,7.512949305E0
3.835953857E1,-7.012023926E0,-9.523010254E-1,-3.585357666E-1,7.085471380E0
3.836454345E1,-6.175247192E0,-1.072006226E0,-1.020523071E0,6.350145083E0
3.836954833E1,-5.971145630E0,-1.124679565E0,-1.359313965E0,6.226332686E0
3.837452270E1,-6.345230103E0,-9.097900391E-1,-7.793121338E-1,6.457320681E0
3.837952758E1,-5.729919434E0,-1.204284668E0,-1.400604248E0,6.020296549E0
3.838450195E1,-6.206375122E0,-1.088165283E0,-5.847778320E-1,6.328124600E0
3.838975097E1,-6.151306152E0,-1.004364014E0,-1.258148193E0,6.358478696E0
3.839487792E1,-5.485122681E0,-1.191711426E0,-1.306030273E0,5.763025422E0
3.839991332E1,-6.052536011E0,-9.917907715E-1,1.077270508E-2,6.133266434E0
3.840491821E1,-5.960968018E0,-1.144424438E0,-2.023696899E0,6.398296347E0
3.840992309E1,-6.526000977E0,-1.116302490E0,-1.730407715E0,6.843181340E0
3.841489746E1,-6.752243042E0,-9.008178711E-1,-3.333892822E-1,6.820220477E0
3.841987182E1,-6.141723633E0,-1.189315796E0,-1.684326172E0,6.478595210E0
3.842484619E1,-5.954376221E0,-1.057037354E0,-5.135498047E-1,6.069238630E0
3.842982055E1,-5.547958374E0,-1.087570190E0,-1.327590942E0,5.807335770E0
3.843479492E1,-5.951980591E0,-1.216857910E0,-2.405578613E0,6.534035858E0
3.843976928E1,-6.778579712E0,-7.876892090E-1,-1.076797485E0,6.908624322E0
3.844474365E1,-6.417053223E0,-9.768371582E-1,-1.300643921E0,6.620004343E0
3.844971801E1,-6.733093262E0,-9.391326904E-1,-1.233612061E0,6.909291845E0
3.845469238E1,-6.661865234E0,-8.152313232E-1,-1.468841553E0,6.870410906E0
3.845966674E1,-6.640319824E0,-1.104324341E0,-2.817977905E0,7.297559804E0
3.846464111E1,-6.958145142E0,-8.158264160E-1,-1.527496338E0,7.170397591E0
3.846961547E1,-5.774810791E0,-8.870544434E-1,-3.657073975E-1,5.853977038E0
3.847458984E1,-4.963775635E0,-1.094146729E0,-9.792327881E-1,5.176400532E0
3.847956420E1,-6.062713623E0,-8.026580811E-1,-2.117065430E0,6.471686218E0
3.848453857E1,-6.242279053E0,-1.071411133E0,-3.675094604E0,7.322587653E0
3.848951293E1,-5.962753296E0,-8.589172363E-1,-3.429718018E-1,6.034052978E0
3.849448730E1,-5.519836426E0,-6.979064941E-1,8.607177734E-1,5.629964718E0
3.849946166E1,-6.664260864E0,-1.014541626E0,-3.890579224E0,7.783204627E0
3.850446655E1,-8.239639282E0,-6.841430664E-1,-4.767456055E0,9.544021399E0
3.850944091E1,-6.989868164E0,-5.871734619E-1,3.956451416E-1,7.025636249E0
3.851444580E1,-6.971313477E0,-7.392120361E-1,-7.841491699E-2,7.010834110E0
3.851945068E1,-7.846405029E0,-4.213867188E-1,-3.226791382E0,8.494458268E0
3.852445556E1,-7.887695312E0,-7.451934814E-1,-4.525039673E0,9.123981297E0
3.852946044E1,-8.377319336E0,-4.267730713E-1,-1.399414062E0,8.504115135E0
3.853443481E1,-8.924392700E0,-2.172698975E-1,-3.016662598E-1,8.932132657E0
3.853943969E1,-8.863342285E0,-5.398864746E-1,-3.925292969E0,9.708668228E0
3.854444458E1,-9.103347778E0,-2.424163818E-1,-3.413528442E0,9.725321738E0
3.854941894E1,-1.001315308E1,-1.520385742E-1,-1.899200439E0,1.019280690E1
3.855442382E1,-1.035612488E1,1.496887207E-2,-3.180694580E0,1.083357580E1
3.855942870E1,-1.108096313E1,1.071472168E-1,-2.532470703E0,1.136717346E1
3.856443359E1,-1.153646851E1,2.574157715E-2,-3.052612305E0,1.193353301E1
3.856940795E1,-1.201948547E1,2.077026367E-1,-4.006103516E0,1.267122870E1
3.857441284E1,-1.264736938E1,1.424560547E-1,-2.016510010E0,1.280791001E1
3.857941772E1,-1.223916626E1,1.735839844E-1,-3.039443970E0,1.261211885E1
3.858439208E1,-1.243728638E1,1.933288574E-1,-3.440475464E0,1.290582581E1
3.858964111E1,-1.295382690E1,7.481384277E-2,-2.525878906E0,1.319800337E1
3.859476806E1,-1.275451660E1,2.849121094E-1,-3.591308594E0,1.325354164E1
3.859980346E1,-1.354699707E1,2.196655273E-1,-2.576766968E0,1.379163190E1
3.860480834E1,-1.407131958E1,5.506896973E-2,-3.126831055E0,1.441465018E1
3.860981323E1,-1.384268188E1,1.789703369E-1,-4.109649658E0,1.444095192E1
3.861478759E1,-1.430175781E1,-3.172302246E-2,-1.735794067E0,1.440674370E1
3.861976196E1,-1.383190918E1,-1.556396484E-2,-2.843109131E0,1.412109144E1
3.862473632E1,-1.376725769E1,-1.430511475E-1,-3.061584473E0,1.410429535E1
3.862971069E1,-1.408209229E1,-4.369354248E-1,-2.113479614E0,1.424650946E1
3.863468505E1,-1.361701965E1,-3.896636963E-1,-3.327941895E0,1.402320432E1
3.863965942E1,-1.380676270E1,-5.165557861E-1,-2.059020996E0,1.396900474E1
3.864463378E1,-1.357872009E1,-6.302795410E-1,-2.561798096E0,1.383263175E1
3.864960815E1,-1.308012390E1,-6.518249512E-1,-3.425506592E0,1.353693512E1
3.865458251E1,-1.314955139E1,-8.469543457E-1,-1.885437012E0,1.331100696E1
3.865955688E1,-1.262522888E1,-8.134307861E-1,-3.313568115E0,1.307814236E1
3.866453124E1,-1.250311279E1,-8.433532715E-1,-2.818572998E0,1.284458750E1
3.866950561E1,-1.265156555E1,-9.534912109E-1,-2.348709106E0,1.290301092E1
3.867447998E1,-1.196502686E1,-8.080444336E-1,-3.686477661E0,1.254611179E1
3.867945434E1,-1.214817810E1,-8.505401611E-1,-2.150588989E0,1.236635285E1
3.868442870E1,-1.196382141E1,-9.032135010E-1,-2.879028320E0,1.233846107E1
3.868940307E1,-1.155621338E1,-7.745208740E-1,-3.576934814E0,1.212189807E1
3.869437744E1,-1.175613403E1,-8.062438965E-1,-2.078765869E0,1.196570032E1
3.869935180E1,-1.163163757E1,-8.870544434E-1,-3.323745728E0,1.212968029E1
3.870432617E1,-1.163581848E1,-7.882843018E-1,-2.866455078E0,1.200958903E1
3.870933105E1,-1.177229309E1,-7.876892090E-1,-2.723999023E0,1.210898466E1
3.871433593E1,-1.180401611E1,-7.416076660E-1,-3.720596313E0,1.239869409E1
3.871934082E1,-1.214997864E1,-7.398071289E-1,-2.346313477E0,1.239655123E1
3.872431518E1,-1.174475098E1,-6.877288818E-1,-3.441070557E0,1.225777766E1
3.872932006E1,-1.156997681E1,-7.254486084E-1,-3.614639282E0,1.214315676E1
3.873432495E1,-1.187702942E1,-8.122253418E-1,-2.144012451E0,1.209629395E1
3.873929931E1,-1.137844849E1,-6.500244141E-1,-3.918106079E0,1.205168772E1
3.874430419E1,-1.130122375E1,-6.081237793E-1,-2.987365723E0,1.170520512E1
3.874930908E1,-1.117672729E1,-5.841827393E-1,-2.285858154E0,1.142303156E1
3.875431396E1,-1.055125427E1,-4.548950195E-1,-3.670913696E0,1.118085433E1
3.875931884E1,-1.058416748E1,-4.399414062E-1,-2.265518188E0,1.083285384E1
3.876429321E1,-1.026454163E1,-4.561004639E-1,-2.999938965E0,1.070366648E1
3.876929809E1,-9.965270996E0,-4.070129395E-1,-2.928115845E0,1.039452490E1
3.877430297E1,-1.002212524E1,-4.147949219E-1,-1.565216064E0,1.015209095E1
3.877930786E1,-9.434356689E0,-3.830718994E-1,-3.189071655E0,9.966143098E0
3.878428222E1,-9.422378540E0,-4.064178467E-1,-1.889617920E0,9.618578310E0
3.878953124E1,-9.386474609E0,-4.435272217E-1,-1.641830444E0,9.539299198E0
3.879462768E1,-8.913619995E0,-4.189910889E-1,-2.929306030E0,9.391965118E0
3.879966308E1,-9.071029663E0,-5.009918213E-1,-1.083374023E0,9.149222438E0
3.880466796E1,-8.753799438E0,-5.889739990E-1,-2.251739502E0,9.057937169E0
3.880967285E1,-8.593994141E0,-5.847778320E-1,-1.944091797E0,8.830526220E0
3.881464721E1,-8.672393799E0,-5.632324219E-1,-8.110351562E-1,8.728426146E0
3.881962158E1,-8.198944092E0,-5.835876465E-1,-2.551025391E0,8.606450447E0
3.882459594E1,-8.298904419E0,-6.003417969E-1,-1.026519775E0,8.383672684E0
3.882957031E1,-8.136688232E0,-6.290740967E-1,-1.422149658E0,8.283956739E0
3.883454467E1,-7.943359375E0,-6.715698242E-1,-2.258331299E0,8.285410337E0
3.883951904E1,-8.158843994E0,-5.578460693E-1,-5.183410645E-1,8.194303205E0
3.884449340E1,-7.899063110E0,-7.541809082E-1,-2.306213379E0,8.263329051E0
3.884946777E1,-7.896682739E0,-6.727752686E-1,-1.586761475E0,8.082576125E0
3.885444213E1,-7.990646362E0,-6.410522461E-1,-9.229583740E-1,8.069276884E0
3.885941650E1,-7.718902588E0,-7.984619141E-1,-2.571975708E0,8.175209944E0
3.886439086E1,-7.951736450E0,-5.638275146E-1,-8.840637207E-1,8.020572467E0
3.886936523E1,-7.947555542E0,-7.517852783E-1,-1.666366577E0,8.155096429E0
3.887433959E1,-7.829635620E0,-7.392120361E-1,-2.234390259E0,8.175703530E0
3.887931396E1,-8.018188477E0,-5.518646240E-1,-6.422424316E-1,8.062777211E0
3.888428832E1,-7.850585938E0,-8.541259766E-1,-2.493560791E0,8.281248467E0
3.888926269E1,-7.913436890E0,-6.589965820E-1,-1.655593872E0,8.111581287E0
3.889423706E1,-7.978073120E0,-6.721649170E-1,-1.210861206E0,8.097384840E0
3.889924194E1,-7.652465820E0,-8.954315186E-1,-2.712631226E0,8.168255560E0
3.890421630E1,-7.918823242E0,-6.320648193E-1,-1.112106323E0,8.021474176E0
3.890922119E1,-7.850585938E0,-8.421630859E-1,-2.198471069E0,8.195987632E0
3.891422607E1,-7.804504395E0,-8.289947510E-1,-2.435501099E0,8.217614419E0
3.891923095E1,-8.028961182E0,-5.925598145E-1,-1.012741089E0,8.114246071E0
3.892420532E1,-7.893676758E0,-9.223632812E-1,-2.986770630E0,8.490093378E0
3.892921020E1,-7.892486572E0,-6.368560791E-1,-1.881835938E0,8.138687637E0
3.893421508E1,-7.929595947E0,-6.703796387E-1,-1.495773315E0,8.097236477E0
3.893918945E1,-7.904449463E0,-8.577270508E-1,-3.328536987E0,8.619464918E0
3.894419433E1,-7.524978638E0,-6.063385010E-1,-1.389831543E0,7.676234858E0
3.894919921E1,-6.151901245E0,-9.181823730E-1,-1.089355469E0,6.314716394E0
3.895420410E1,-5.777801514E0,-9.523010254E-1,-1.797439575E0,6.125410729E0
3.895917846E1,-5.790374756E0,-8.044586182E-1,-1.748367310E0,6.101834292E0
3.896418334E1,-4.957794189E0,-1.107910156E0,-2.171539307E0,5.524741722E0
3.896918823E1,-5.030212402E0,-8.313903809E-1,-3.465576172E-1,5.110220050E0
3.897419311E1,-5.433044434E0,-8.062438965E-1,-1.994964600E0,5.843619152E0
3.897919799E1,-6.110595703E0,-9.935913086E-1,-3.581726074E0,7.152297897E0
3.898417236E1,-6.548141479E0,-5.542602539E-1,-1.064819336E0,6.657266818E0
3.898942138E1,-6.703765869E0,-7.823028564E-1,-2.181121826E0,7.092937826E0
3.899451782E1,-7.173034668E0,-6.631927490E-1,-2.567779541E0,7.647597187E0
3.899955322E1,-7.437591553E0,-6.254882812E-1,-2.063201904E0,7.743759151E0
3.900455810E1,-6.420654297E0,-9.026184082E-1,-2.633026123E0,6.998024590E0
3.900956298E1,-6.787567139E0,-7.134704590E-1,-1.046859741E0,6.904782623E0
3.901453735E1,-7.287353516E0,-8.098449707E-1,-3.003524780E0,7.923542847E0
3.901951171E1,-6.602615356E0,-9.277496338E-1,-2.653976440E0,7.176269217E0
3.902448608E1,-6.514617920E0,-6.745605469E-1,1.244964600E-1,6.550631874E0
3.902946044E1,-6.351821899E0,-9.924011230E-1,-2.647979736E0,6.952862584E0
3.903443481E1,-6.001068115E0,-9.612731934E-1,-2.647979736E0,6.629378656E0
3.903940917E1,-5.403717041E0,-8.672943115E-1,-3.028717041E-1,5.481248813E0
3.904438354E1,-5.664077759E0,-1.164184570E0,-1.984786987E0,6.113630833E0
3.904935790E1,-7.150283813E0,-8.277893066E-1,-2.656967163E0,7.672761449E0
3.905433227E1,-8.206726074E0,-8.948364258E-1,-2.636016846E0,8.666006571E0
3.905930664E1,-8.329421997E0,-9.660644531E-1,-2.044647217E0,8.630940480E0
3.906428100E1,-7.438781738E0,-6.356658936E-1,-3.172302246E-1,7.472628714E0
3.906925537E1,-7.209533691E0,-1.101928711E0,-2.801818848E0,7.812925943E0
3.907422973E1,-7.945159912E0,-8.774719238E-1,-3.626022339E0,8.777446155E0
3.907920410E1,-8.808273315E0,-7.362213135E-1,-1.299453735E0,8.933995782E0
3.908417846E1,-8.346191406E0,-9.726409912E-1,-1.465850830E0,8.529575613E0
3.908915283E1,-8.239639282E0,-7.625579834E-1,-1.605911255E0,8.429240840E0
3.909412719E1,-9.181762695E0,-1.025314331E0,-3.478179932E0,9.871867671E0
3.909913208E1,-8.504211426E0,-9.492950439E-1,-3.205841064E0,9.137843837E0
3.910410644E1,-8.045715332E0,-7.206573486E-1,1.131256104E0,8.156753189E0
3.910911132E1,-9.079406738E0,-1.024124146E0,-2.654571533E0,9.514788858E0
3.911411620E1,-9.217071533E0,-9.355316162E-1,-4.335891724E0,1.022886035E1
3.911909057E1,-8.236648560E0,-9.355316162E-1,4.046173096E-1,8.299476734E0
3.912409545E1,-7.835021973E0,-1.040878296E0,-7.894897461E-1,7.943191487E0
3.912910034E1,-8.632293701E0,-1.007354736E0,-3.330337524E0,9.307115887E0
3.913410522E1,-6.484695435E0,-1.115097046E0,-6.272735596E-1,6.609704110E0
3.913907958E1,-5.542572021E0,-1.220443726E0,1.735839844E-1,5.678003073E0
3.914408447E1,-7.778762817E0,-9.840240479E-1,-2.102706909E0,8.117809473E0
3.914908935E1,-8.337814331E0,-1.144424438E0,-3.329132080E0,9.050523494E0
3.915409423E1,-9.105148315E0,-8.008575439E-1,1.280822754E-1,9.141198156E0
3.915906860E1,-1.224275208E1,-7.769165039E-1,-1.683715820E0,1.238238574E1
3.916407348E1,-1.359967041E1,-6.985015869E-1,-4.949417114E0,1.448915696E1
3.916907836E1,-1.357452393E1,-5.817871094E-1,-2.028488159E0,1.373757403E1
3.917408325E1,-1.448670959E1,-5.093688965E-1,-1.065414429E0,1.453476245E1
3.917905761E1,-1.474229431E1,-3.483581543E-1,-3.915710449E0,1.525743698E1
3.918406250E1,-1.508885193E1,-3.537445068E-1,-2.992752075E0,1.538684999E1
3.918906738E1,-1.511279297E1,-4.381408691E-1,-2.199081421E0,1.527823412E1
3.919407226E1,-1.509065247E1,-2.088928223E-1,-3.178298950E0,1.542313238E1
3.919904662E1,-1.620455933E1,-3.962402344E-1,-2.905364990E0,1.646772282E1
3.920405151E1,-1.609681702E1,-2.364349365E-1,-4.194641113E0,1.663605824E1
3.920905639E1,-1.581010437E1,-1.508331299E-1,-3.409347534E0,1.617423264E1
3.921406127E1,-1.558087158E1,-2.789306641E-1,-2.731185913E0,1.582089562E1
3.921903564E1,-1.470817566E1,-1.598205566E-1,-4.707595825E0,1.544400959E1
3.922404052E1,-1.449090576E1,-2.412109375E-1,-3.344100952E0,1.487371990E1
3.922904540E1,-1.415092468E1,-1.029510498E-1,-3.439865112E0,1.456337668E1
3.923405029E1,-1.369662476E1,7.362365723E-2,-4.534622192E0,1.442795026E1
3.923902465E1,-1.347216797E1,-1.981201172E-1,-2.765304565E0,1.375447093E1
3.924402954E1,-1.250132751E1,-2.130889893E-1,-3.888183594E0,1.309376066E1
3.924903442E1,-1.212603760E1,-2.681579590E-1,-3.497924805E0,1.262331868E1
3.925403930E1,-1.190277100E1,-3.166351318E-1,-2.504928589E0,1.216761614E1
3.925901367E1,-1.097921753E1,-2.603759766E-1,-3.583526611E0,1.155217192E1
3.926401855E1,-1.096664429E1,-3.806762695E-1,-2.048233032E0,1.116277116E1
3.926902343E1,-1.079844666E1,-5.111694336E-1,-2.983169556E0,1.121459072E1
3.927402832E1,-1.043991089E1,-5.800018311E-1,-3.287841797E0,1.096075021E1
3.927903320E1,-1.038903809E1,-5.668334961E-1,-1.303039551E0,1.048576772E1
3.928400756E1,-9.947311401E0,-5.578460693E-1,-3.383010864E0,1.052164240E1
3.928901245E1,-9.826995850E0,-5.099639893E-1,-2.554016113E0,1.016626328E1
3.929401733E1,-9.716262817E0,-5.189361572E-1,-1.920150757E0,9.917763700E0
3.929902221E1,-9.470260620E0,-5.620422363E-1,-3.329132080E0,1.005409609E1
3.930399658E1,-1.000955200E1,-6.751708984E-1,-1.814804077E0,1.019512142E1
3.930900146E1,-9.589981079E0,-5.853881836E-1,-3.126235962E0,1.010365121E1
3.931400634E1,-9.192535400E0,-4.626770020E-1,-2.967010498E0,9.670570221E0
3.931898071E1,-9.030929565E0,-5.087738037E-1,-9.648590088E-1,9.096564874E0
3.932398559E1,-8.169021606E0,-6.117248535E-1,-2.967605591E0,8.712852819E0
3.932899047E1,-8.396469116E0,-6.386566162E-1,-2.154785156E0,8.692046650E0
3.933399536E1,-8.698730469E0,-5.817871094E-1,-2.489364624E0,9.066604890E0
3.933896972E1,-8.917205811E0,-5.674285889E-1,-2.870056152E0,9.384868512E0
3.934397460E1,-9.434356689E0,-3.190307617E-1,-1.084579468E0,9.501851367E0
3.934897949E1,-9.445129395E0,-5.530548096E-1,-2.858673096E0,9.883741739E0
3.935398437E1,-9.382873535E0,-5.261230469E-1,-2.855682373E0,9.821916465E0
3.935895874E1,-9.449310303E0,-4.046173096E-1,-1.061828613E0,9.517387266E0
3.936396362E1,-9.321823120E0,-5.165557861E-1,-2.932891846E0,9.785962944E0
3.936896850E1,-9.490615845E0,-3.986358643E-1,-1.945892334E0,9.696246523E0
3.937397338E1,-9.563644409E0,-4.279632568E-1,-1.704666138E0,9.723802424E0
3.937897827E1,-9.214691162E0,-4.123992920E-1,-2.808395386E0,9.641975474E0
3.938395263E1,-9.412200928E0,-2.795257568E-1,-1.109710693E0,9.481514582E0
3.938895751E1,-9.243408203E0,-4.896087646E-1,-2.467224121E0,9.579535835E0
3.939396240E1,-9.135681152E0,-4.531097412E-1,-2.453460693E0,9.470240120E0
3.939896728E1,-9.501388550E0,-4.944000244E-1,-1.192916870E0,9.588736435E0
3.940394164E1,-9.354751587E0,-6.542205811E-1,-3.174118042E0,9.900222582E0
3.940894653E1,-9.367309570E0,-5.961608887E-1,-1.887222290E0,9.574105930E0
3.941395141E1,-9.204513550E0,-6.985015869E-1,-1.685516357E0,9.383599498E0
